continent,country_code,country_name,level1_name,level1_type,level2_name,level2_type,level3_name,level3_type,name,type,parent_name,parent_type,parent_slug,parent_import_key,display_name,slug,import_key,leaf_level,leaf_code,leaf_type,path
Asia,BD,People's Republic of Bangladesh,Chattogram,Division,Feni,District,,,Feni,District,Chattogram,Division,asia/peoples-republic-of-bangladesh/chattogram,BD::BD-B::1::chattogram::asia::peoples-republic-of-bangladesh::chattogram,"Feni, Chattogram, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/chattogram/feni,BD::BD-16::2::feni::asia::peoples-republic-of-bangladesh::chattogram::feni,2,BD-16,District,Asia > People's Republic of Bangladesh > Chattogram > Feni
Asia,BD,People's Republic of Bangladesh,Dhaka,Division,Gopalganj,District,,,Gopalganj,District,Dhaka,Division,asia/peoples-republic-of-bangladesh/dhaka,BD::BD-C::1::dhaka::asia::peoples-republic-of-bangladesh::dhaka,"Gopalganj, Dhaka, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/dhaka/gopalganj,BD::BD-17::2::gopalganj::asia::peoples-republic-of-bangladesh::dhaka::gopalganj,2,BD-17,District,Asia > People's Republic of Bangladesh > Dhaka > Gopalganj
Asia,BD,People's Republic of Bangladesh,Dhaka,Division,Gazipur,District,,,Gazipur,District,Dhaka,Division,asia/peoples-republic-of-bangladesh/dhaka,BD::BD-C::1::dhaka::asia::peoples-republic-of-bangladesh::dhaka,"Gazipur, Dhaka, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/dhaka/gazipur,BD::BD-18::2::gazipur::asia::peoples-republic-of-bangladesh::dhaka::gazipur,2,BD-18,District,Asia > People's Republic of Bangladesh > Dhaka > Gazipur
Asia,BD,People's Republic of Bangladesh,Rangpur,Division,Gaibandha,District,,,Gaibandha,District,Rangpur,Division,asia/peoples-republic-of-bangladesh/rangpur,BD::BD-F::1::rangpur::asia::peoples-republic-of-bangladesh::rangpur,"Gaibandha, Rangpur, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rangpur/gaibandha,BD::BD-19::2::gaibandha::asia::peoples-republic-of-bangladesh::rangpur::gaibandha,2,BD-19,District,Asia > People's Republic of Bangladesh > Rangpur > Gaibandha
Asia,BD,People's Republic of Bangladesh,Sylhet,Division,Habiganj,District,,,Habiganj,District,Sylhet,Division,asia/peoples-republic-of-bangladesh/sylhet,BD::BD-G::1::sylhet::asia::peoples-republic-of-bangladesh::sylhet,"Habiganj, Sylhet, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/sylhet/habiganj,BD::BD-20::2::habiganj::asia::peoples-republic-of-bangladesh::sylhet::habiganj,2,BD-20,District,Asia > People's Republic of Bangladesh > Sylhet > Habiganj
Asia,BD,People's Republic of Bangladesh,Mymensingh,Division,Jamalpur,District,,,Jamalpur,District,Mymensingh,Division,asia/peoples-republic-of-bangladesh/mymensingh,BD::BD-H::1::mymensingh::asia::peoples-republic-of-bangladesh::mymensingh,"Jamalpur, Mymensingh, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/mymensingh/jamalpur,BD::BD-21::2::jamalpur::asia::peoples-republic-of-bangladesh::mymensingh::jamalpur,2,BD-21,District,Asia > People's Republic of Bangladesh > Mymensingh > Jamalpur
Asia,BD,People's Republic of Bangladesh,Khulna,Division,Jashore,District,,,Jashore,District,Khulna,Division,asia/peoples-republic-of-bangladesh/khulna,BD::BD-D::1::khulna::asia::peoples-republic-of-bangladesh::khulna,"Jashore, Khulna, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/khulna/jashore,BD::BD-22::2::jashore::asia::peoples-republic-of-bangladesh::khulna::jashore,2,BD-22,District,Asia > People's Republic of Bangladesh > Khulna > Jashore
Asia,BD,People's Republic of Bangladesh,Khulna,Division,Jhenaidah,District,,,Jhenaidah,District,Khulna,Division,asia/peoples-republic-of-bangladesh/khulna,BD::BD-D::1::khulna::asia::peoples-republic-of-bangladesh::khulna,"Jhenaidah, Khulna, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/khulna/jhenaidah,BD::BD-23::2::jhenaidah::asia::peoples-republic-of-bangladesh::khulna::jhenaidah,2,BD-23,District,Asia > People's Republic of Bangladesh > Khulna > Jhenaidah
Asia,BD,People's Republic of Bangladesh,Rajshahi,Division,Joypurhat,District,,,Joypurhat,District,Rajshahi,Division,asia/peoples-republic-of-bangladesh/rajshahi,BD::BD-E::1::rajshahi::asia::peoples-republic-of-bangladesh::rajshahi,"Joypurhat, Rajshahi, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rajshahi/joypurhat,BD::BD-24::2::joypurhat::asia::peoples-republic-of-bangladesh::rajshahi::joypurhat,2,BD-24,District,Asia > People's Republic of Bangladesh > Rajshahi > Joypurhat
Asia,BD,People's Republic of Bangladesh,Barishal,Division,Jhalakathi,District,,,Jhalakathi,District,Barishal,Division,asia/peoples-republic-of-bangladesh/barishal,BD::BD-A::1::barishal::asia::peoples-republic-of-bangladesh::barishal,"Jhalakathi, Barishal, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/barishal/jhalakathi,BD::BD-25::2::jhalakathi::asia::peoples-republic-of-bangladesh::barishal::jhalakathi,2,BD-25,District,Asia > People's Republic of Bangladesh > Barishal > Jhalakathi
Asia,BD,People's Republic of Bangladesh,Dhaka,Division,Kishoreganj,District,,,Kishoreganj,District,Dhaka,Division,asia/peoples-republic-of-bangladesh/dhaka,BD::BD-C::1::dhaka::asia::peoples-republic-of-bangladesh::dhaka,"Kishoreganj, Dhaka, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/dhaka/kishoreganj,BD::BD-26::2::kishoreganj::asia::peoples-republic-of-bangladesh::dhaka::kishoreganj,2,BD-26,District,Asia > People's Republic of Bangladesh > Dhaka > Kishoreganj
Asia,BD,People's Republic of Bangladesh,Khulna,Division,Khulna,District,,,Khulna,District,Khulna,Division,asia/peoples-republic-of-bangladesh/khulna,BD::BD-D::1::khulna::asia::peoples-republic-of-bangladesh::khulna,"Khulna, Khulna, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/khulna/khulna,BD::BD-27::2::khulna::asia::peoples-republic-of-bangladesh::khulna::khulna,2,BD-27,District,Asia > People's Republic of Bangladesh > Khulna > Khulna
Asia,BD,People's Republic of Bangladesh,Rangpur,Division,Kurigram,District,,,Kurigram,District,Rangpur,Division,asia/peoples-republic-of-bangladesh/rangpur,BD::BD-F::1::rangpur::asia::peoples-republic-of-bangladesh::rangpur,"Kurigram, Rangpur, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rangpur/kurigram,BD::BD-28::2::kurigram::asia::peoples-republic-of-bangladesh::rangpur::kurigram,2,BD-28,District,Asia > People's Republic of Bangladesh > Rangpur > Kurigram
Asia,BD,People's Republic of Bangladesh,Chattogram,Division,Khagrachhari,District,,,Khagrachhari,District,Chattogram,Division,asia/peoples-republic-of-bangladesh/chattogram,BD::BD-B::1::chattogram::asia::peoples-republic-of-bangladesh::chattogram,"Khagrachhari, Chattogram, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/chattogram/khagrachhari,BD::BD-29::2::khagrachhari::asia::peoples-republic-of-bangladesh::chattogram::khagrachhari,2,BD-29,District,Asia > People's Republic of Bangladesh > Chattogram > Khagrachhari
Asia,BD,People's Republic of Bangladesh,Khulna,Division,Kushtia,District,,,Kushtia,District,Khulna,Division,asia/peoples-republic-of-bangladesh/khulna,BD::BD-D::1::khulna::asia::peoples-republic-of-bangladesh::khulna,"Kushtia, Khulna, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/khulna/kushtia,BD::BD-30::2::kushtia::asia::peoples-republic-of-bangladesh::khulna::kushtia,2,BD-30,District,Asia > People's Republic of Bangladesh > Khulna > Kushtia
Asia,BD,People's Republic of Bangladesh,Chattogram,Division,Lakshmipur,District,,,Lakshmipur,District,Chattogram,Division,asia/peoples-republic-of-bangladesh/chattogram,BD::BD-B::1::chattogram::asia::peoples-republic-of-bangladesh::chattogram,"Lakshmipur, Chattogram, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/chattogram/lakshmipur,BD::BD-31::2::lakshmipur::asia::peoples-republic-of-bangladesh::chattogram::lakshmipur,2,BD-31,District,Asia > People's Republic of Bangladesh > Chattogram > Lakshmipur
Asia,BD,People's Republic of Bangladesh,Rangpur,Division,Lalmonirhat,District,,,Lalmonirhat,District,Rangpur,Division,asia/peoples-republic-of-bangladesh/rangpur,BD::BD-F::1::rangpur::asia::peoples-republic-of-bangladesh::rangpur,"Lalmonirhat, Rangpur, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rangpur/lalmonirhat,BD::BD-32::2::lalmonirhat::asia::peoples-republic-of-bangladesh::rangpur::lalmonirhat,2,BD-32,District,Asia > People's Republic of Bangladesh > Rangpur > Lalmonirhat
Asia,BD,People's Republic of Bangladesh,Dhaka,Division,Manikganj,District,,,Manikganj,District,Dhaka,Division,asia/peoples-republic-of-bangladesh/dhaka,BD::BD-C::1::dhaka::asia::peoples-republic-of-bangladesh::dhaka,"Manikganj, Dhaka, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/dhaka/manikganj,BD::BD-33::2::manikganj::asia::peoples-republic-of-bangladesh::dhaka::manikganj,2,BD-33,District,Asia > People's Republic of Bangladesh > Dhaka > Manikganj
Asia,BD,People's Republic of Bangladesh,Mymensingh,Division,Mymensingh,District,,,Mymensingh,District,Mymensingh,Division,asia/peoples-republic-of-bangladesh/mymensingh,BD::BD-H::1::mymensingh::asia::peoples-republic-of-bangladesh::mymensingh,"Mymensingh, Mymensingh, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/mymensingh/mymensingh,BD::BD-34::2::mymensingh::asia::peoples-republic-of-bangladesh::mymensingh::mymensingh,2,BD-34,District,Asia > People's Republic of Bangladesh > Mymensingh > Mymensingh
Asia,BD,People's Republic of Bangladesh,Dhaka,Division,Munshiganj,District,,,Munshiganj,District,Dhaka,Division,asia/peoples-republic-of-bangladesh/dhaka,BD::BD-C::1::dhaka::asia::peoples-republic-of-bangladesh::dhaka,"Munshiganj, Dhaka, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/dhaka/munshiganj,BD::BD-35::2::munshiganj::asia::peoples-republic-of-bangladesh::dhaka::munshiganj,2,BD-35,District,Asia > People's Republic of Bangladesh > Dhaka > Munshiganj
Asia,BD,People's Republic of Bangladesh,Dhaka,Division,Madaripur,District,,,Madaripur,District,Dhaka,Division,asia/peoples-republic-of-bangladesh/dhaka,BD::BD-C::1::dhaka::asia::peoples-republic-of-bangladesh::dhaka,"Madaripur, Dhaka, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/dhaka/madaripur,BD::BD-36::2::madaripur::asia::peoples-republic-of-bangladesh::dhaka::madaripur,2,BD-36,District,Asia > People's Republic of Bangladesh > Dhaka > Madaripur
Asia,BD,People's Republic of Bangladesh,Khulna,Division,Magura,District,,,Magura,District,Khulna,Division,asia/peoples-republic-of-bangladesh/khulna,BD::BD-D::1::khulna::asia::peoples-republic-of-bangladesh::khulna,"Magura, Khulna, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/khulna/magura,BD::BD-37::2::magura::asia::peoples-republic-of-bangladesh::khulna::magura,2,BD-37,District,Asia > People's Republic of Bangladesh > Khulna > Magura
Asia,BD,People's Republic of Bangladesh,Sylhet,Division,Moulvibazar,District,,,Moulvibazar,District,Sylhet,Division,asia/peoples-republic-of-bangladesh/sylhet,BD::BD-G::1::sylhet::asia::peoples-republic-of-bangladesh::sylhet,"Moulvibazar, Sylhet, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/sylhet/moulvibazar,BD::BD-38::2::moulvibazar::asia::peoples-republic-of-bangladesh::sylhet::moulvibazar,2,BD-38,District,Asia > People's Republic of Bangladesh > Sylhet > Moulvibazar
Asia,BD,People's Republic of Bangladesh,Khulna,Division,Meherpur,District,,,Meherpur,District,Khulna,Division,asia/peoples-republic-of-bangladesh/khulna,BD::BD-D::1::khulna::asia::peoples-republic-of-bangladesh::khulna,"Meherpur, Khulna, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/khulna/meherpur,BD::BD-39::2::meherpur::asia::peoples-republic-of-bangladesh::khulna::meherpur,2,BD-39,District,Asia > People's Republic of Bangladesh > Khulna > Meherpur
Asia,BD,People's Republic of Bangladesh,Dhaka,Division,Narayanganj,District,,,Narayanganj,District,Dhaka,Division,asia/peoples-republic-of-bangladesh/dhaka,BD::BD-C::1::dhaka::asia::peoples-republic-of-bangladesh::dhaka,"Narayanganj, Dhaka, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/dhaka/narayanganj,BD::BD-40::2::narayanganj::asia::peoples-republic-of-bangladesh::dhaka::narayanganj,2,BD-40,District,Asia > People's Republic of Bangladesh > Dhaka > Narayanganj
Asia,BD,People's Republic of Bangladesh,Mymensingh,Division,Netrakona,District,,,Netrakona,District,Mymensingh,Division,asia/peoples-republic-of-bangladesh/mymensingh,BD::BD-H::1::mymensingh::asia::peoples-republic-of-bangladesh::mymensingh,"Netrakona, Mymensingh, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/mymensingh/netrakona,BD::BD-41::2::netrakona::asia::peoples-republic-of-bangladesh::mymensingh::netrakona,2,BD-41,District,Asia > People's Republic of Bangladesh > Mymensingh > Netrakona
Asia,BD,People's Republic of Bangladesh,Dhaka,Division,Narsingdi,District,,,Narsingdi,District,Dhaka,Division,asia/peoples-republic-of-bangladesh/dhaka,BD::BD-C::1::dhaka::asia::peoples-republic-of-bangladesh::dhaka,"Narsingdi, Dhaka, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/dhaka/narsingdi,BD::BD-42::2::narsingdi::asia::peoples-republic-of-bangladesh::dhaka::narsingdi,2,BD-42,District,Asia > People's Republic of Bangladesh > Dhaka > Narsingdi
Asia,BD,People's Republic of Bangladesh,Khulna,Division,Narail,District,,,Narail,District,Khulna,Division,asia/peoples-republic-of-bangladesh/khulna,BD::BD-D::1::khulna::asia::peoples-republic-of-bangladesh::khulna,"Narail, Khulna, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/khulna/narail,BD::BD-43::2::narail::asia::peoples-republic-of-bangladesh::khulna::narail,2,BD-43,District,Asia > People's Republic of Bangladesh > Khulna > Narail
Asia,BD,People's Republic of Bangladesh,Rajshahi,Division,Natore,District,,,Natore,District,Rajshahi,Division,asia/peoples-republic-of-bangladesh/rajshahi,BD::BD-E::1::rajshahi::asia::peoples-republic-of-bangladesh::rajshahi,"Natore, Rajshahi, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rajshahi/natore,BD::BD-44::2::natore::asia::peoples-republic-of-bangladesh::rajshahi::natore,2,BD-44,District,Asia > People's Republic of Bangladesh > Rajshahi > Natore
Asia,BD,People's Republic of Bangladesh,Rajshahi,Division,Chapai Nawabganj,District,,,Chapai Nawabganj,District,Rajshahi,Division,asia/peoples-republic-of-bangladesh/rajshahi,BD::BD-E::1::rajshahi::asia::peoples-republic-of-bangladesh::rajshahi,"Chapai Nawabganj, Rajshahi, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rajshahi/chapai-nawabganj,BD::BD-45::2::chapai-nawabganj::asia::peoples-republic-of-bangladesh::rajshahi::chapai-nawabganj,2,BD-45,District,Asia > People's Republic of Bangladesh > Rajshahi > Chapai Nawabganj
Asia,BD,People's Republic of Bangladesh,Rangpur,Division,Nilphamari,District,,,Nilphamari,District,Rangpur,Division,asia/peoples-republic-of-bangladesh/rangpur,BD::BD-F::1::rangpur::asia::peoples-republic-of-bangladesh::rangpur,"Nilphamari, Rangpur, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rangpur/nilphamari,BD::BD-46::2::nilphamari::asia::peoples-republic-of-bangladesh::rangpur::nilphamari,2,BD-46,District,Asia > People's Republic of Bangladesh > Rangpur > Nilphamari
Asia,BD,People's Republic of Bangladesh,Chattogram,Division,Noakhali,District,,,Noakhali,District,Chattogram,Division,asia/peoples-republic-of-bangladesh/chattogram,BD::BD-B::1::chattogram::asia::peoples-republic-of-bangladesh::chattogram,"Noakhali, Chattogram, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/chattogram/noakhali,BD::BD-47::2::noakhali::asia::peoples-republic-of-bangladesh::chattogram::noakhali,2,BD-47,District,Asia > People's Republic of Bangladesh > Chattogram > Noakhali
Asia,BD,People's Republic of Bangladesh,Rajshahi,Division,Naogaon,District,,,Naogaon,District,Rajshahi,Division,asia/peoples-republic-of-bangladesh/rajshahi,BD::BD-E::1::rajshahi::asia::peoples-republic-of-bangladesh::rajshahi,"Naogaon, Rajshahi, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rajshahi/naogaon,BD::BD-48::2::naogaon::asia::peoples-republic-of-bangladesh::rajshahi::naogaon,2,BD-48,District,Asia > People's Republic of Bangladesh > Rajshahi > Naogaon
Asia,BD,People's Republic of Bangladesh,Rajshahi,Division,Pabna,District,,,Pabna,District,Rajshahi,Division,asia/peoples-republic-of-bangladesh/rajshahi,BD::BD-E::1::rajshahi::asia::peoples-republic-of-bangladesh::rajshahi,"Pabna, Rajshahi, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rajshahi/pabna,BD::BD-49::2::pabna::asia::peoples-republic-of-bangladesh::rajshahi::pabna,2,BD-49,District,Asia > People's Republic of Bangladesh > Rajshahi > Pabna
Asia,BD,People's Republic of Bangladesh,Barishal,Division,Pirojpur,District,,,Pirojpur,District,Barishal,Division,asia/peoples-republic-of-bangladesh/barishal,BD::BD-A::1::barishal::asia::peoples-republic-of-bangladesh::barishal,"Pirojpur, Barishal, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/barishal/pirojpur,BD::BD-50::2::pirojpur::asia::peoples-republic-of-bangladesh::barishal::pirojpur,2,BD-50,District,Asia > People's Republic of Bangladesh > Barishal > Pirojpur
Asia,BD,People's Republic of Bangladesh,Barishal,Division,Patuakhali,District,,,Patuakhali,District,Barishal,Division,asia/peoples-republic-of-bangladesh/barishal,BD::BD-A::1::barishal::asia::peoples-republic-of-bangladesh::barishal,"Patuakhali, Barishal, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/barishal/patuakhali,BD::BD-51::2::patuakhali::asia::peoples-republic-of-bangladesh::barishal::patuakhali,2,BD-51,District,Asia > People's Republic of Bangladesh > Barishal > Patuakhali
Asia,BD,People's Republic of Bangladesh,Rangpur,Division,Panchagarh,District,,,Panchagarh,District,Rangpur,Division,asia/peoples-republic-of-bangladesh/rangpur,BD::BD-F::1::rangpur::asia::peoples-republic-of-bangladesh::rangpur,"Panchagarh, Rangpur, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rangpur/panchagarh,BD::BD-52::2::panchagarh::asia::peoples-republic-of-bangladesh::rangpur::panchagarh,2,BD-52,District,Asia > People's Republic of Bangladesh > Rangpur > Panchagarh
Asia,BD,People's Republic of Bangladesh,Dhaka,Division,Rajbari,District,,,Rajbari,District,Dhaka,Division,asia/peoples-republic-of-bangladesh/dhaka,BD::BD-C::1::dhaka::asia::peoples-republic-of-bangladesh::dhaka,"Rajbari, Dhaka, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/dhaka/rajbari,BD::BD-53::2::rajbari::asia::peoples-republic-of-bangladesh::dhaka::rajbari,2,BD-53,District,Asia > People's Republic of Bangladesh > Dhaka > Rajbari
Asia,BD,People's Republic of Bangladesh,Rajshahi,Division,Rajshahi,District,,,Rajshahi,District,Rajshahi,Division,asia/peoples-republic-of-bangladesh/rajshahi,BD::BD-E::1::rajshahi::asia::peoples-republic-of-bangladesh::rajshahi,"Rajshahi, Rajshahi, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rajshahi/rajshahi,BD::BD-54::2::rajshahi::asia::peoples-republic-of-bangladesh::rajshahi::rajshahi,2,BD-54,District,Asia > People's Republic of Bangladesh > Rajshahi > Rajshahi
Asia,BD,People's Republic of Bangladesh,Rangpur,Division,Rangpur,District,,,Rangpur,District,Rangpur,Division,asia/peoples-republic-of-bangladesh/rangpur,BD::BD-F::1::rangpur::asia::peoples-republic-of-bangladesh::rangpur,"Rangpur, Rangpur, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/rangpur/rangpur,BD::BD-55::2::rangpur::asia::peoples-republic-of-bangladesh::rangpur::rangpur,2,BD-55,District,Asia > People's Republic of Bangladesh > Rangpur > Rangpur
Asia,BD,People's Republic of Bangladesh,Chattogram,Division,Rangamati,District,,,Rangamati,District,Chattogram,Division,asia/peoples-republic-of-bangladesh/chattogram,BD::BD-B::1::chattogram::asia::peoples-republic-of-bangladesh::chattogram,"Rangamati, Chattogram, People's Republic of Bangladesh, Asia",asia/peoples-republic-of-bangladesh/chattogram/rangamati,BD::BD-56::2::rangamati::asia::peoples-republic-of-bangladesh::chattogram::rangamati,2,BD-56,District,Asia > People's Republic of Bangladesh > Chattogram > Rangamati
